key,value
21749003,195
21749847,195
21752823,195
21753451,195
21753498,195
21753981,195
21754186,195
21754284,195
21754556,195
21754577,195
21754666,195
21754789,195
21758440,195
21759592,195
21761914,195
21767135,195
21767991,195
21769015,195
21769844,195
21770600,195
21771111,195
21773083,195
21773498,195
21775190,195
21775490,195
21775978,195
21776385,195
21777697,195
21780561,195
21780803,195
21781295,195
21781849,195
21782405,195
21782822,195
21782842,195
21783111,195
21783485,195
21787540,195
21787671,195
21787714,195
21791316,195
21791526,195
21793320,195
21798153,195
21800451,195
21801751,195
21802470,195
21803194,195
21804097,195
21806222,195
21806967,195
21808721,195
21811182,195
21813329,195
21813468,195
21813897,195
21815692,195
21816074,195
21816692,195
21816753,195
21816910,195
21816975,195
21817453,195
21817939,195
21818684,195
21819440,195
21819510,195
21819619,195
21821463,195
21822024,195
21823012,195
21823533,195
21824298,195
21824815,195
21826273,195
21830449,195
21830509,195
21832491,195
21835940,195
21836441,195
21836521,196
21836707,196
21838518,196
21838797,196
21843648,196
21843888,196
21846052,196
21847271,196
21848549,196
21850266,196
21853947,196
21855439,196
21857489,196
21857570,196
21857608,196
21866502,196
21868843,196
21870585,196
21871626,196
21873378,196
21874857,196
21875163,196
21875456,196
21877511,196
21877771,196
21877888,196
21879044,196
21880015,196
21881764,196
21882393,196
21882928,196
21883436,196
21885062,196
21885216,196
21885338,196
21885342,196
21888781,196
21888982,196
21889634,196
21891125,196
21893510,196
21894796,196
21899042,196
21900045,196
21903913,196
21904073,196
21908721,196
21908732,196
21909348,196
21909378,196
21913636,196
21915523,196
21917512,196
21919630,196
21922763,196
21923663,196
21924695,196
21927383,196
21928150,196
21928398,196
21928689,196
21931793,196
21932881,196
21936083,196
21936210,196
21940459,196
21941942,196
21944871,196
21946140,196
21946416,196
21946786,196
21946824,196
21948145,196
21951727,196
21953415,196
21953814,196
21955017,196
21955081,196
21955710,196
21956120,196
21957726,196
21958628,196
21960394,196
21962087,196
21962417,196
21963311,196
21966148,196
21968191,196
21968689,196
21972942,196
21974539,196
21975286,196
21975959,196
21976123,196
21976801,196
21977755,196
21979426,196
21980785,196
21981974,196
21983125,196
21986535,197
21989600,197
21991062,197
21991799,197
21993179,197
21997537,197
21999726,197
22001269,197
22001596,197
22002053,197
22002187,197
22002305,197
22002535,197
22003419,197
22006500,197
22006687,197
22007496,197
22008260,197
22009362,197
22016523,197
22016642,197
22019799,197
22020138,197
22020943,197
22028182,197
22029090,197
22029799,197
22030125,197
22032744,197
22035080,197
22035986,197
22036138,197
22037399,197
22037401,197
22038244,197
22039576,197
22041480,197
22042102,197
22042744,197
22043538,197
22044025,197
22044435,197
22047179,197
22047628,197
22048511,197
22050927,197
22051758,197
22056758,197
22057997,197
22058772,197
22059897,197
22060341,197
22060410,197
22060452,197
22060576,197
22062327,197
22063440,197
22069895,197
22070195,197
22070821,197
22071738,197
22074227,197
22076531,197
22077505,197
22077877,197
22079488,197
22079781,197
22081471,197
22087058,197
22089083,197
22089464,197
22089557,197
22091041,197
22094825,197
22095542,197
22095664,197
22096964,197
22097169,197
22099943,197
22100990,197
22102100,197
22102229,197
22102651,197
22102898,197
22109399,197
22109859,197
22110766,197
22111698,197
22111866,197
22113538,197
22115431,197
22116664,197
22118690,197
22121074,197
22122172,197
22122782,197
22123707,197
22123730,197
22124126,197
22125207,197
22126380,198
22126728,198
22127763,198
22128239,198
22128956,198
22129813,198
22132589,198
22132638,198
22132855,198
22133771,198
22133924,198
22134798,198
22136061,198
22136713,198
22137169,198
22137189,198
22138505,198
22140093,198
22141175,198
22143363,198
22143429,198
22143455,198
22144040,198
22145263,198
22148178,198
22149212,198
22149739,198
22152295,198
22154581,198
22154768,198
22155073,198
22155383,198
22155679,198
22156550,198
22160813,198
22161216,198
22163649,198
22167173,198
22169623,198
22170320,198
22172149,198
22174528,198
22176019,198
22176606,198
22177875,198
22178046,198
22178583,198
22181369,198
22181405,198
22182949,198
22183663,198
22186218,198
22187821,198
22187922,198
22188262,198
22188703,198
22190105,198
22190163,198
22191202,198
22192933,198
22195631,198
22196093,198
22196319,198
22199697,198
22200803,198
22201032,198
22201391,198
22201832,198
22202283,198
22202579,198
22202798,198
22203416,198
22205025,198
22205199,198
22205720,198
22206130,198
22209613,198
22211128,198
22214921,198
22216044,198
22216542,198
22217775,198
22219569,198
22220574,198
22224500,198
22229058,198
22230094,198
22233383,198
22235105,198
22235171,198
22235270,198
22236273,198
22238023,198
22240308,198
22240890,198
22243448,198
22243616,198
22243794,198
22245823,198
22248059,198
22248758,199
22250378,199
22253179,199
22253315,199
22256631,199
22257670,199
22258329,199
22258654,199
22258926,199
22260680,199
22262196,199
22262276,199
22265814,199
22266246,199
22266957,199
22267425,199
22269292,199
22269732,199
22270681,199
22270924,199
22272828,199
22278026,199
22279173,199
22280254,199
22281018,199
22281897,199
22281908,199
22293416,199
22294321,199
22296175,199
22297045,199
22297801,199
22299957,199
22300983,199
22302664,199
22303452,199
22304121,199
22307194,199
22307510,199
22309244,199
22311400,199
22312381,199
22312931,199
22312949,199
22313018,199
22315320,199
22316714,199
22318176,199
22319832,199
22319975,199
22320073,199
22321072,199
22321111,199
22321538,199
22322175,199
22322672,199
22322706,199
22324310,199
22329175,199
22329768,199
22331289,199
22334418,199
22337627,199
22338299,199
22338629,199
22338630,199
22340147,199
22344411,199
22346007,199
22347652,199
22348351,199
22349081,199
22352303,199
22352504,199
22353766,199
22353957,199
22355518,199
22355610,199
22356531,199
22356661,199
22358638,199
22359739,199
22361552,199
22361633,199
22363527,199
22368516,199
22370708,199
22371430,199
22373336,199
22373367,199
22375286,199
22379658,199
22379661,199
22379859,199
22381586,199
22383150,199
22385004,199
22388163,199
22389954,199
22393048,199
22394437,200
22394890,200
22395059,200
22395188,200
22395859,200
22398606,200
22399040,200
22399537,200
22400554,200
22402143,200
22402206,200
22402461,200
22403978,200
22404759,200
22406868,200
22408332,200
22409032,200
22409169,200
22410705,200
22410946,200
22411217,200
22412979,200
22414041,200
22416588,200
22418107,200
22419937,200
22422768,200
22425118,200
22425170,200
22433667,200
22434810,200
22435590,200
22436931,200
22437311,200
22437872,200
22438055,200
22440590,200
22440881,200
22446163,200
22446498,200
22446568,200
22449732,200
22450887,200
22451176,200
22451384,200
22451737,200
22452639,200
22454319,200
22454730,200
22457359,200
22457740,200
22457822,200
22458713,200
22458787,200
22458910,200
22459792,200
22460940,200
22464169,200
22465277,200
22466393,200
22469440,200
22471604,200
22471937,200
22472344,200
22472413,200
22473089,200
22475539,200
22476033,200
22478030,200
22478197,200
22478240,200
22479307,200
22479446,200
22483018,200
22484333,200
22487211,200
22488734,200
22490312,200
22490759,200
22490835,200
22491657,200
22492864,200
22493620,200
22496077,200
22497067,200
22498440,200
22498922,200
22500647,200
22502416,200
22504547,200
22508927,200
22510327,200
22511239,200
22511642,200
22515837,200
22515919,200
22516050,200
22517946,200
22517974,200
22518940,200
22519983,201
22520112,201
22521937,201
22522083,201
22523835,201
22525916,201
22527983,201
22528601,201
22529510,201
22530168,201
22531310,201
22533218,201
22534107,201
22534316,201
22538458,201
22539382,201
22540266,201
22542313,201
22543661,201
22544297,201
22546257,201
22546279,201
22546282,201
22546548,201
22547561,201
22550876,201
22551488,201
22554637,201
22555222,201
22555632,201
22555690,201
22556304,201
22558023,201
22558717,201
22561607,201
22562793,201
22563587,201
22565192,201
22566296,201
22567961,201
22568371,201
22570224,201
22570323,201
22570835,201
22571891,201
22572150,201
22573834,201
22576919,201
22577294,201
22577619,201
22581255,201
22581775,201
22583946,201
22584419,201
22584548,201
22586895,201
22587398,201
22588061,201
22589434,201
22589647,201
22589856,201
22591007,201
22592511,201
22592602,201
22593313,201
22593971,201
22604423,201
22605961,201
22607328,201
22607429,201
22607773,201
22607774,201
22611986,201
22612302,201
22612402,201
22613185,201
22613359,201
22617834,201
22617883,201
22618188,201
22618470,201
22619048,201
22619270,201
22620202,201
22622622,201
22622699,201
22622740,201
22624099,201
22625044,201
22625650,201
22629008,201
22631020,201
22632075,201
22633281,201
22633472,201
22634727,201
22636633,201
22637831,201
22637864,201
22638855,201
22640599,202
22641501,202
22641763,202
22644615,202
22646730,202
22648318,202
22650925,202
22652014,202
22652784,202
22654926,202
22656246,202
22658253,202
22658337,202
22659609,202
22659731,202
22661042,202
22661298,202
22663876,202
22664848,202
22665434,202
22665436,202
22665581,202
22668806,202
22669977,202
22670108,202
22670967,202
22671465,202
22671719,202
22672509,202
22673829,202
22675372,202
22675633,202
22675655,202
22675694,202
22678418,202
22678939,202
22679590,202
22679877,202
22679930,202
22682045,202
22682834,202
22685975,202
22686151,202
22686225,202
22686399,202
22686683,202
22688029,202
22688354,202
22691008,202
22692334,202
22694412,202
22696066,202
22696530,202
22697050,202
22697849,202
22697955,202
22699601,202
22701426,202
22705947,202
22708789,202
22709220,202
22712033,202
22712152,202
22713421,202
22714327,202
22714538,202
22715186,202
22716978,202
22717479,202
22720817,202
22721615,202
22721815,202
22723306,202
22724493,202
22725079,202
22727247,202
22727640,202
22727823,202
22728307,202
22730334,202
22730569,202
22733995,202
22734956,202
22735231,202
22739761,202
22743355,202
22743978,202
22745865,202
22747702,202
22749784,202
22751142,202
22751354,202
22752688,202
22755146,202
22757383,202
22759037,202
22759939,202
22761680,202
22763630,202
22766781,202
22767171,203
22768990,203
22774068,203
22776050,203
22777088,203
22777179,203
22779507,203
22782822,203
22784107,203
22786898,203
22787145,203
22788457,203
22789795,203
22790191,203
22792437,203
22794310,203
22798671,203
22800582,203
22801801,203
22802590,203
22807347,203
22809218,203
22810651,203
22811661,203
22813065,203
22813255,203
22815381,203
22817399,203
22818711,203
22819321,203
22820486,203
22822011,203
22822464,203
22823502,203
22825127,203
22830742,203
22830767,203
22831276,203
22835073,203
22836526,203
22840078,203
22840339,203
22843542,203
22843807,203
22846079,203
22846187,203
22847260,203
22849781,203
22852819,203
22852840,203
22854341,203
22854653,203
22857998,203
22858668,203
22860404,203
22863600,203
22863652,203
22863949,203
22865284,203
22866274,203
22867020,203
22868335,203
22869084,203
22869522,203
22871468,203
22872290,203
22872773,203
22875153,203
22876595,203
22876674,203
22877042,203
22877675,203
22878607,203
22878848,203
22878941,203
22879695,203
22879870,203
22880013,203
22880789,203
22880809,203
22885845,203
22886469,203
22889887,203
22892308,203
22893160,203
22895701,203
22896247,203
22897051,203
22897621,203
22900053,203
22900936,203
22901346,203
22901386,203
22903135,203
22904431,203
22905247,203
22905378,203
22905621,203
22907115,203
22908627,203
22909764,204
22913491,204
22914620,204
22915592,204
22916662,204
22917235,204
22917582,204
22918357,204
22919454,204
22921468,204
22921518,204
22921675,204
22922458,204
22924407,204
22924497,204
22925171,204
22930312,204
22930605,204
22932225,204
22932782,204
22933986,204
22934498,204
22934556,204
22936788,204
22938989,204
22939516,204
22939540,204
22939801,204
22939877,204
22940438,204
22942679,204
22945153,204
22947067,204
22947992,204
22949242,204
22949616,204
22950101,204
22951638,204
22951768,204
22953110,204
22953888,204
22955364,204
22960117,204
22960643,204
22964954,204
22965689,204
22967347,204
22968760,204
22971102,204
22971899,204
22972996,204
22974723,204
22975293,204
22975321,204
22979581,204
22981363,204
22984028,204
22986254,204
22987096,204
22988501,204
22988772,204
22989695,204
22991381,204
22992706,204
22993227,204
22994360,204
22995091,204
22995644,204
22996216,204
22997587,204
22998340,204
22999324,204
22999480,204
23000601,204
23001892,204
23002156,204
23003645,204
23004446,204
23005012,204
23005073,204
23005348,204
23008235,204
23010025,204
23010173,204
23012481,204
23012963,204
23013089,204
23013152,204
23013584,204
23015521,204
23015692,204
23016078,204
23018164,204
23018235,204
23019730,204
23020278,204
23020711,204
23021404,204
23024119,204
23026466,204
23031179,205
23031300,205
23031323,205
23035079,205
23035537,205
23036655,205
23038181,205
23039602,205
23039720,205
23040372,205
23040707,205
23044675,205
23045085,205
23046949,205
23047899,205
23049005,205
23050962,205
23052252,205
23052331,205
23053381,205
23053436,205
23053512,205
23054432,205
23055562,205
23056114,205
23056294,205
23057138,205
23058202,205
23062903,205
23069040,205
23069854,205
23073910,205
23075264,205
23075522,205
23076010,205
23076067,205
23076363,205
23076764,205
23077258,205
23077491,205
23078165,205
23078745,205
23079103,205
23083996,205
23084500,205
23085218,205
23085525,205
23086277,205
23086682,205
23086729,205
23090479,205
23090589,205
23093067,205
23096721,205
23097111,205
23097203,205
23097360,205
23100634,205
23102733,205
23104006,205
23104212,205
23104264,205
23105179,205
23109610,205
23112939,205
23113180,205
23113233,205
23113410,205
23116825,205
23117793,205
23119122,205
23119338,205
23122727,205
23123203,205
23127875,205
23129222,205
23130177,205
23130370,205
23130937,205
23131093,205
23131227,205
23132046,205
23133313,205
23133691,205
23133956,205
23134447,205
23135009,205
23136121,205
23137176,205
23137459,205
23144146,205
23145943,205
23148977,205
23149361,205
23151208,205
23153063,205
23155690,205
23157458,205
23158586,205
23159977,205
23160226,206
23165413,206
23165730,206
23166074,206
23168299,206
23169524,206
23173062,206
23173524,206
23174672,206
23175662,206
23176658,206
23177569,206
23179428,206
23180432,206
23181488,206
23181552,206
23182322,206
23182920,206
23184256,206
23184419,206
23184699,206
23186704,206
23186858,206
23190682,206
23191376,206
23191730,206
23198292,206
23198566,206
23199116,206
23199870,206
23200545,206
23201547,206
23202206,206
23205201,206
23211231,206
23211750,206
23212221,206
23213271,206
23214197,206
23214211,206
23214320,206
23215860,206
23216154,206
23218365,206
23218885,206
23222063,206
23224588,206
23226352,206
23227107,206
23229405,206
23229603,206
23231137,206
23231340,206
23231385,206
23231653,206
23234232,206
23234807,206
23238159,206
23242311,206
23242777,206
23244386,206
23245381,206
23245553,206
23248265,206
23249905,206
23250030,206
23250063,206
23252107,206
23253176,206
23253613,206
23253658,206
23253859,206
23254745,206
23254752,206
23254887,206
23259075,206
23260844,206
23265784,206
23266061,206
23267209,206
23269044,206
23270157,206
23271771,206
23271950,206
23272584,206
23273053,206
23279481,206
23279720,206
23280895,206
23283045,206
23283724,206
23284413,206
23286535,206
23286971,206
23287716,206
23287822,206
23289209,206
23290792,206
23291058,206
23291561,206
23292573,207
23293905,207
23294271,207
23294812,207
23295244,207
23297175,207
23297852,207
23298591,207
23299518,207
23304278,207
23304842,207
23307381,207
23308016,207
23308373,207
23309437,207
23311518,207
23312467,207
23319519,207
23319845,207
23320443,207
23321159,207
23321543,207
23324562,207
23324868,207
23329500,207
23329878,207
23330182,207
23332842,207
23333849,207
23334336,207
23335822,207
23339953,207
23341962,207
23348586,207
23348836,207
23350443,207
23351316,207
23352779,207
23352891,207
23357790,207
23358798,207
23365081,207
23366640,207
23370349,207
23371767,207
23372390,207
23372489,207
23373647,207
23376170,207
23376948,207
23379220,207
23379666,207
23380375,207
23381719,207
23383552,207
23385946,207
23388848,207
23390316,207
23391360,207
23392135,207
23392250,207
23396365,207
23397624,207
23397971,207
23398923,207
23400484,207
23403545,207
23405130,207
23406111,207
23406470,207
23407201,207
23407249,207
23409053,207
23411055,207
23411130,207
23411658,207
23413056,207
23414288,207
23414898,207
23416083,207
23416164,207
23419028,207
23420487,207
23422271,207
23422736,207
23424950,207
23425312,207
23425796,207
23426026,207
23427232,207
23427832,207
23427975,207
23429534,207
23429939,207
23430617,207
23431696,207
23432499,207
23432587,207
23432637,207
23434752,207
23435058,208
23435746,208
23438050,208
23438176,208
23440563,208
23441262,208
23443514,208
23443518,208
23446390,208
23449156,208
23450220,208
23454074,208
23454386,208
23454590,208
23454783,208
23454823,208
23454845,208
23455620,208
23456255,208
23456501,208
23458765,208
23459899,208
23460131,208
23462319,208
23462877,208
23463176,208
23464769,208
23465293,208
23465402,208
23466457,208
23467423,208
23468822,208
23469921,208
23470499,208
23472155,208
23472661,208
23473211,208
23478149,208
23481588,208
23482071,208
23483458,208
23484526,208
23486337,208
23487701,208
23487736,208
23487889,208
23488675,208
23488760,208
23490597,208
23491981,208
23494154,208
23494244,208
23495119,208
23495438,208
23495630,208
23496821,208
23497922,208
23498466,208
23500644,208
23504057,208
23506649,208
23507314,208
23508914,208
23509191,208
23509314,208
23509449,208
23509979,208
23511635,208
23512400,208
23512487,208
23513270,208
23513538,208
23514443,208
23516312,208
23517166,208
23517557,208
23518422,208
23518775,208
23521012,208
23522887,208
23525437,208
23525573,208
23526698,208
23528344,208
23529156,208
23531833,208
23533755,208
23533769,208
23533915,208
23534973,208
23537882,208
23538568,208
23538753,208
23539022,208
23539095,208
23539377,208
23540786,208
23542254,208
23542418,208
23543403,208
23544343,209
23546707,209
23546942,209
23547509,209
23550436,209
23550998,209
23551275,209
23551735,209
23553032,209
23554246,209
23555251,209
23557166,209
23557449,209
23557556,209
23558126,209
23558346,209
23558404,209
23558462,209
23561405,209
23563349,209
23564526,209
23564971,209
23565575,209
23567106,209
23567243,209
23570950,209
23572602,209
23573926,209
23574753,209
23575190,209
23577217,209
23577998,209
23585434,209
23585929,209
23585969,209
23586095,209
23586123,209
23588531,209
23590560,209
23590612,209
23594054,209
23595288,209
23596883,209
23597000,209
23598472,209
23603113,209
23603294,209
23604609,209
23606619,209
23607936,209
23608036,209
23609231,209
23610291,209
23610409,209
23611513,209
23615899,209
23616045,209
23616656,209
23616784,209
23620166,209
23622237,209
23623539,209
23624774,209
23627046,209
23627638,209
23628105,209
23629019,209
23629968,209
23630846,209
23630975,209
23631996,209
23634892,209
23637852,209
23638839,209
23639311,209
23641017,209
23641772,209
23642543,209
23646418,209
23650209,209
23651383,209
23652201,209
23657180,209
23657371,209
23657463,209
23659378,209
23659783,209
23659813,209
23660301,209
23662548,209
23664370,209
23666198,209
23666583,209
23667480,209
23667762,209
23668492,209
23668812,209
23668849,209
23669371,209
23671780,209
23672829,210
23673933,210
23673943,210
23674400,210
23675808,210
23677874,210
23679420,210
23680014,210
23680675,210
23681940,210
23682791,210
23683987,210
23688978,210
23689010,210
23690106,210
23691006,210
23693883,210
23693893,210
23698888,210
23699140,210
23700398,210
23700844,210
23703472,210
23703554,210
23704061,210
23705086,210
23706609,210
23710313,210
23711247,210
23712057,210
23712378,210
23716299,210
23717704,210
23718046,210
23720045,210
23720746,210
23722848,210
23726916,210
23730732,210
23730989,210
23731772,210
23734989,210
23735464,210
23737507,210
23737696,210
23738550,210
23740610,210
23742252,210
23745892,210
23750074,210
23750930,210
23753376,210
23755992,210
23756274,210
23757526,210
23761444,210
23762461,210
23762565,210
23762738,210
23766615,210
23768288,210
23768707,210
23769850,210
23770343,210
23772720,210
23774335,210
23774996,210
23775462,210
23777506,210
23778308,210
23779961,210
23781898,210
23783137,210
23784859,210
23785258,210
23786072,210
23789053,210
23790237,210
23790356,210
23790899,210
23791178,210
23792520,210
23792841,210
23793791,210
23793930,210
23795535,210
23796405,210
23797376,210
23801164,210
23806124,210
23806337,210
23809179,210
23809754,210
23810128,210
23810272,210
23811237,210
23811413,210
23813183,210
23814282,210
23815193,210
23816071,211
23817642,211
23817810,211
23818477,211
23819375,211
23820898,211
23821645,211
23822953,211
23823510,211
23824685,211
23824769,211
23825394,211
23826591,211
23827420,211
23827708,211
23830041,211
23831629,211
23831662,211
23832314,211
23832831,211
23834104,211
23835854,211
23836686,211
23837410,211
23837674,211
23837864,211
23838216,211
23839438,211
23841626,211
23843851,211
23844919,211
23845378,211
23845969,211
23846984,211
23847220,211
23847736,211
23847883,211
23848361,211
23850521,211
23856841,211
23860750,211
23862035,211
23866124,211
23866264,211
23866661,211
23867748,211
23868596,211
23869547,211
23869859,211
23873331,211
23873695,211
23874557,211
23875194,211
23876281,211
23877468,211
23882228,211
23883639,211
23883835,211
23884052,211
23884692,211
23885422,211
23886536,211
23888180,211
23891613,211
23891954,211
23892112,211
23893224,211
23893313,211
23893925,211
23894000,211
23894613,211
23894976,211
23895321,211
23896971,211
23898298,211
23900441,211
23901377,211
23904836,211
23905092,211
23905495,211
23905503,211
23906246,211
23906578,211
23907582,211
23908906,211
23910201,211
23910996,211
23911085,211
23913532,211
23914911,211
23916334,211
23916475,211
23917591,211
23918979,211
23919129,211
23920402,211
23924516,211
23924535,211
23927644,211
23927763,211
23930356,212
23932000,212
23934990,212
23935215,212
23935281,212
23936849,212
23937526,212
23939708,212
23941634,212
23946882,212
23950275,212
23954002,212
23954472,212
23954779,212
23954816,212
23956529,212
23956684,212
23957174,212
23957802,212
23957955,212
23961074,212
23961315,212
23963359,212
23964148,212
23964582,212
23965476,212
23969042,212
23969371,212
23969519,212
23970171,212
23970248,212
23971425,212
23975079,212
23975564,212
23977220,212
23977386,212
23980264,212
23983670,212
23985731,212
23987753,212
23988346,212
23989994,212
23991255,212
23993080,212
23993421,212
23993517,212
23996352,212
23997201,212
24000849,212
24001570,212
24002094,212
24002319,212
24002734,212
24003836,212
24004929,212
24005008,212
24005933,212
24006013,212
24006153,212
24006237,212
24006856,212
24012627,212
24013365,212
24013800,212
24013885,212
24014028,212
24016022,212
24017441,212
24019961,212
24023598,212
24024679,212
24026069,212
24027734,212
24027773,212
24028571,212
24029160,212
24029921,212
24030268,212
24030929,212
24031697,212
24031746,212
24034912,212
24035433,212
24040058,212
24040062,212
24046729,212
24046995,212
24047557,212
24048601,212
24048851,212
24050210,212
24050762,212
24050983,212
24052834,212
24056206,212
24061103,212
24061614,212
24064359,212
24067476,212
24068966,212
24069314,213
24070046,213
24071083,213
24071171,213
24071309,213
24071763,213
24072215,213
24072252,213
24072453,213
24073901,213
24075668,213
24076454,213
24076758,213
24079071,213
24081229,213
24081470,213
24083210,213
24083932,213
24085335,213
24086038,213
24086973,213
24087887,213
24093543,213
24096577,213
24099847,213
24099952,213
24100072,213
24102531,213
24104374,213
24105267,213
24105271,213
24106398,213
24108302,213
24114488,213
24118952,213
24119545,213
24120042,213
24120084,213
24120236,213
24123235,213
24124108,213
24125079,213
24129297,213
24132646,213
24134575,213
24138083,213
24138097,213
24138690,213
24139357,213
24140102,213
24140622,213
24141334,213
24141347,213
24141430,213
24142126,213
24142522,213
24144330,213
24144651,213
24145791,213
24146207,213
24148127,213
24149239,213
24149454,213
24151005,213
24153024,213
24153869,213
24155450,213
24156904,213
24159337,213
24161430,213
24162214,213
24162372,213
24162828,213
24163259,213
24163709,213
24164794,213
24165827,213
24168103,213
24169249,213
24170797,213
24171465,213
24171815,213
24172292,213
24172492,213
24172791,213
24174412,213
24174900,213
24175866,213
24177119,213
24177610,213
24179417,213
24179790,213
24181348,213
24182192,213
24183076,213
24184149,213
24184164,213
24184925,213
24185709,213
24195413,213
24197889,214
24198263,214
24198266,214
24202616,214
24203734,214
24205682,214
24207447,214
24210515,214
24211429,214
24212007,214
24215242,214
24215244,214
24215700,214
24216923,214
24219230,214
24220684,214
24221617,214
24222006,214
24222973,214
24225751,214
24226555,214
24226952,214
24228094,214
24233225,214
24234883,214
24235526,214
24238384,214
24240627,214
24240744,214
24240971,214
24241505,214
24242417,214
24242496,214
24243527,214
24244714,214
24245392,214
24245649,214
24245940,214
24248122,214
24249191,214
24249411,214
24250318,214
24250457,214
24251127,214
24251222,214
24251539,214
24253155,214
24254084,214
24254800,214
24255122,214
24256539,214
24257697,214
24258607,214
24262170,214
24262180,214
24263084,214
24264400,214
24264785,214
24266625,214
24266656,214
24271468,214
24271496,214
24272558,214
24273073,214
24273559,214
24274265,214
24274893,214
24275617,214
24275663,214
24277480,214
24277637,214
24279037,214
24279937,214
24283577,214
24284869,214
24285477,214
24285877,214
24286456,214
24287264,214
24288606,214
24290631,214
24292622,214
24294956,214
24296463,214
24296574,214
24301623,214
24302269,214
24303096,214
24305012,214
24306223,214
24310922,214
24312465,214
24315034,214
24316091,214
24317422,214
24317930,214
24319353,214
24320922,214
24321106,214
24321292,214
24323046,215
24325157,215
24327450,215
24329531,215
24329794,215
24329825,215
24332542,215
24333466,215
24335111,215
24336811,215
24337628,215
24342064,215
24342362,215
24344447,215
24345511,215
24346230,215
24346757,215
24349098,215
24349351,215
24349407,215
24350259,215
24350328,215
24353005,215
24353654,215
24356857,215
24357312,215
24358124,215
24359217,215
24361151,215
24361176,215
24363545,215
24366409,215
24367415,215
24369021,215
24371248,215
24371331,215
24371811,215
24373043,215
24373980,215
24374636,215
24376140,215
24377726,215
24378722,215
24382790,215
24385676,215
24386981,215
24387270,215
24388243,215
24388605,215
24388950,215
24389205,215
24390736,215
24391824,215
24392039,215
24397837,215
24399186,215
24400540,215
24402812,215
24403004,215
24403153,215
24405483,215
24405518,215
24406888,215
24407194,215
24407404,215
24408215,215
24408244,215
24408814,215
24410718,215
24410882,215
24412679,215
24413920,215
24415728,215
24416380,215
24417952,215
24418290,215
24418704,215
24418996,215
24419032,215
24420639,215
24422723,215
24423498,215
24424678,215
24424844,215
24425144,215
24426561,215
24427150,215
24428803,215
24429186,215
24430899,215
24431244,215
24433319,215
24433486,215
24434027,215
24434903,215
24434907,215
24435081,215
24435334,215
24436889,215
24436976,215
24440833,216
24441417,216
24441633,216
24443803,216
24444153,216
24448043,216
24451978,216
24457801,216
24458171,216
24458941,216
24459950,216
24462548,216
24462941,216
24465121,216
24468743,216
24469830,216
24471488,216
24472820,216
24477353,216
24478171,216
24478456,216
24478677,216
24478777,216
24479879,216
24481003,216
24481147,216
24481456,216
24484536,216
24486961,216
24487797,216
24488006,216
24489831,216
24493803,216
24495102,216
24496050,216
24497846,216
24499492,216
24500423,216
24500833,216
24502574,216
24503225,216
24507060,216
24507571,216
24508923,216
24509422,216
24510656,216
24510918,216
24512112,216
24512882,216
24513181,216
24513424,216
24514456,216
24515153,216
24516385,216
24518993,216
24520427,216
24520755,216
24523029,216
24525588,216
24525725,216
24526360,216
24528848,216
24530552,216
24532553,216
24535832,216
24538226,216
24538457,216
24538569,216
24538930,216
24540066,216
24541172,216
24544174,216
24545541,216
24548087,216
24549388,216
24552023,216
24554041,216
24554139,216
24554364,216
24555192,216
24555562,216
24557001,216
24558343,216
24559561,216
24559923,216
24560372,216
24564490,216
24565737,216
24566512,216
24566809,216
24567937,216
24568037,216
24568547,216
24571282,216
24573011,216
24573048,216
24574065,216
24574705,216
24575309,216
24578597,216
24578653,217
24580887,217
24580942,217
24582167,217
24585991,217
24586413,217
24587043,217
24589421,217
24590552,217
24590646,217
24590897,217
24593769,217
24594649,217
24595665,217
24596073,217
24597995,217
24598842,217
24600973,217
24602756,217
24603145,217
24604941,217
24605785,217
24606681,217
24606726,217
24607649,217
24607824,217
24609907,217
24611680,217
24611814,217
24613018,217
24613214,217
24613521,217
24614158,217
24615000,217
24619600,217
24621726,217
24621804,217
24622312,217
24623396,217
24624865,217
24625571,217
24626063,217
24626640,217
24626702,217
24626888,217
24627123,217
24627827,217
24627965,217
24628120,217
24628290,217
24629680,217
24632844,217
24633035,217
24633529,217
24637186,217
24637199,217
24637271,217
24637436,217
24640542,217
24641637,217
24643525,217
24647236,217
24647763,217
24647891,217
24648892,217
24650168,217
24651040,217
24651352,217
24653362,217
24655776,217
24658256,217
24658257,217
24660321,217
24661715,217
24663041,217
24663566,217
24663902,217
24664994,217
24665204,217
24665262,217
24666823,217
24667816,217
24669168,217
24669207,217
24669545,217
24669928,217
24670022,217
24671915,217
24673003,217
24673582,217
24675245,217
24676415,217
24676675,217
24677734,217
24677746,217
24677903,217
24679502,217
24681897,217
24683060,217
24685284,217
24686555,218
24687736,218
24687834,218
24688407,218
24689175,218
24693336,218
24695036,218
24695177,218
24695755,218
24695760,218
24696672,218
24698338,218
24706653,218
24708026,218
24708050,218
24708449,218
24710710,218
24711437,218
24712168,218
24712348,218
24713021,218
24713471,218
24714361,218
24715271,218
24715322,218
24718155,218
24718948,218
24721559,218
24723596,218
24723597,218
24724658,218
24725791,218
24725941,218
24726539,218
24728025,218
24729195,218
24729243,218
24729515,218
24730167,218
24730737,218
24732769,218
24733597,218
24736246,218
24738793,218
24741999,218
24742950,218
24746615,218
24752184,218
24753159,218
24755223,218
24755641,218
24756480,218
